country,elite,sw_f,englang,FLAG_incomplete,z_cs,female,mushyC,mushyR,univcode,SCORE-M,SCORE_MIN,SCORE_MAX,z_cs_new
USA,0,1,01,0,-0.736612976,0,,,37,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,185,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,162,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,228,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,79,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,79,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,48,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,87,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,148,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,8,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,1,,,116,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,37,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,212,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,96,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,231,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,210,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,62,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,176,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,8,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,1,,,225,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,58,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,190,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,133,-5,4,10,-0.915904123
USA,1,1,01,0,-0.736612976,1,,,226,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,57,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,14,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,200,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,40,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,58,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,194,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,5,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,205,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,184,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,190,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,215,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,48,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,71,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,52,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,29,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,50,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,0,,,95,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,225,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,7,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,180,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,78,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,142,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,149,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,116,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,,,,21,-5,4,10,-0.915904123
USA,0,1,00,0,-0.736612976,0,,,220,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,0,,,146,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,156,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,152,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,87,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,205,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,88,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,0,,,101,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,203,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,8,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,8,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,222,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,127,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,140,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,8,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,204,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,186,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,132,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,153,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,5,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,225,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,38,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,132,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,5,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,44,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,159,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,86,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,,,,153,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,162,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,0,,,184,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,27,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,40,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,196,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,129,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,180,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,0,,,148,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,196,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,193,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,231,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,163,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,5,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,18,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,153,-5,4,10,-0.915904123
USA,0,1,00,0,-0.736612976,0,,,129,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,86,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,163,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,210,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,136,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,134,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,69,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,87,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,178,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,24,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,193,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,214,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,34,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,231,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,225,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,103,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,166,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,205,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,88,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,201,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,199,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,138,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,221,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,,,,138,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,196,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,205,-5,4,10,-0.915904123
USA,0,1,00,0,-0.736612976,1,,,166,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,210,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,104,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,6,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,160,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,86,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,136,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,221,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,39,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,163,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,34,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,160,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,225,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,180,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,211,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,38,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,212,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,41,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,158,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,,,,99,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,33,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,0,,,227,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,147,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,38,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,,,,18,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,154,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,162,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,222,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,0,,,8,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,175,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,0,,,211,-5,4,10,-0.915904123
USA,0,1,00,0,-0.736612976,0,,,84,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,162,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,163,-5,4,10,-0.915904123
USA,0,1,02,0,-0.736612976,0,,,196,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,1,,,153,-5,4,10,-0.915904123
USA,0,1,03,0,-0.736612976,,,,127,-5,4,10,-0.915904123
USA,0,1,01,0,-0.736612976,0,,,211,-5,4,10,-0.915904123
Russia,,9.629629135,,0,-0.736612976,,,0,283,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,0,,0,284,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,0,,0,285,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,1,,0,285,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,1,,0,285,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,0,,0,285,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,0,,0,285,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,1,,1,286,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,0,,1,286,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,0,,0,287,-5,4,10,-0.915904123
Russia,0,25.6790123,,0,-0.736612976,0,,0,288,-5,4,10,-0.915904123
Russia,0,25.6790123,,0,-0.736612976,0,,0,288,-5,4,10,-0.915904123
Russia,0,25.6790123,,0,-0.736612976,0,,0,288,-5,4,10,-0.915904123
Russia,0,25.6790123,,0,-0.736612976,0,,0,288,-5,4,10,-0.915904123
Russia,0,9.629629135,,0,-0.736612976,1,,0,289,-5,4,10,-0.915904123
Russia,0,9.629629135,,0,-0.736612976,0,,0,289,-5,4,10,-0.915904123
Russia,0,9.629629135,,0,-0.736612976,0,,0,291,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,1,,0,292,-5,4,10,-0.915904123
Russia,0,9.629629135,,0,-0.736612976,0,,0,294,-5,4,10,-0.915904123
Russia,0,9.629629135,,0,-0.736612976,1,,1,296,-5,4,10,-0.915904123
Russia,0,22.46913528,,0,-0.736612976,0,,0,298,-5,4,10,-0.915904123
Russia,0,57.77777481,,0,-0.736612976,0,,0,300,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,0,,0,300,-5,4,10,-0.915904123
Russia,0,19.25925827,,0,-0.736612976,1,,0,302,-5,4,10,-0.915904123
Russia,1,9.629629135,,0,-0.736612976,0,,0,303,-5,4,10,-0.915904123
Russia,1,9.629629135,,0,-0.736612976,0,,0,303,-5,4,10,-0.915904123
Russia,1,9.629629135,,0,-0.736612976,1,,0,303,-5,4,10,-0.915904123
Russia,1,19.25925827,,0,-0.736612976,0,,0,306,-5,4,10,-0.915904123
Russia,1,19.25925827,,0,-0.736612976,1,,0,306,-5,4,10,-0.915904123
Russia,0,25.1428566,,0,-0.736612976,0,,0,308,-5,4,10,-0.915904123
Russia,0,25.1428566,,0,-0.736612976,0,,0,308,-5,4,10,-0.915904123
Russia,0,18.85714149,,0,-0.736612976,1,,1,310,-5,4,10,-0.915904123
Russia,0,18.85714149,,0,-0.736612976,0,,0,310,-5,4,10,-0.915904123
Russia,0,18.85714149,,0,-0.736612976,0,,0,311,-5,4,10,-0.915904123
Russia,,18.85714149,,0,-0.736612976,,,0,311,-5,4,10,-0.915904123
Russia,0,9.629629135,,0,-0.736612976,0,,0,315,-5,4,10,-0.915904123
Russia,0,9.629629135,,0,-0.736612976,1,,0,315,-5,4,10,-0.915904123
Russia,0,9.629629135,,0,-0.736612976,1,,0,315,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,268,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,268,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,268,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,268,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,268,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,268,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,268,-5,4,10,-0.915904123
India,1,1,,0,-0.736612976,0,,,270,-5,4,10,-0.915904123
India,1,1,,0,-0.736612976,1,,,270,-5,4,10,-0.915904123
India,1,1,,0,-0.736612976,0,,,270,-5,4,10,-0.915904123
India,1,1,,0,-0.736612976,1,,,270,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,271,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,272,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,272,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,272,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,272,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,273,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,273,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,273,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,273,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,274,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,275,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,276,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,276,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,278,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,1,,,278,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,279,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,279,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,279,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,279,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,280,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,280,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,280,-5,4,10,-0.915904123
India,0,1,,0,-0.736612976,0,,,280,-5,4,10,-0.915904123
China,0,15.5,,0,-0.736612976,1,0,,233,-5,4,10,-0.915904123
China,0,15.5,,0,-0.736612976,1,0,,233,-5,4,10,-0.915904123
China,0,15.5,,0,-0.736612976,1,0,,233,-5,4,10,-0.915904123
China,0,15.5,,0,-0.736612976,0,0,,233,-5,4,10,-0.915904123
China,0,20.66666794,,0,-0.736612976,1,0,,234,-5,4,10,-0.915904123
China,0,20.66666794,,0,-0.736612976,1,0,,234,-5,4,10,-0.915904123
China,1,51.66666794,,0,-0.736612976,0,0,,235,-5,4,10,-0.915904123
China,0,17.33333397,,0,-0.736612976,0,0,,238,-5,4,10,-0.915904123
China,0,17.33333397,,0,-0.736612976,0,0,,239,-5,4,10,-0.915904123
China,0,17.33333397,,0,-0.736612976,0,0,,239,-5,4,10,-0.915904123
China,0,17.33333397,,0,-0.736612976,1,0,,239,-5,4,10,-0.915904123
China,0,17.33333397,,0,-0.736612976,0,0,,239,-5,4,10,-0.915904123
China,0,17.33333397,,0,-0.736612976,0,0,,239,-5,4,10,-0.915904123
China,0,17.33333397,,0,-0.736612976,0,0,,239,-5,4,10,-0.915904123
China,0,43.33333206,,0,-0.736612976,1,0,,240,-5,4,10,-0.915904123
China,0,43.33333206,,0,-0.736612976,0,0,,240,-5,4,10,-0.915904123
China,0,43.33333206,,0,-0.736612976,0,0,,240,-5,4,10,-0.915904123
China,0,21.66666603,,0,-0.736612976,1,0,,241,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,1,0,,243,-5,4,10,-0.915904123
China,0,29.99999809,,0,-0.736612976,1,0,,244,-5,4,10,-0.915904123
China,0,59.99999619,,0,-0.736612976,1,0,,244,-5,4,10,-0.915904123
China,0,59.99999619,,0,-0.736612976,0,0,,244,-5,4,10,-0.915904123
China,0,59.99999619,,0,-0.736612976,1,0,,244,-5,4,10,-0.915904123
China,0,59.99999619,,0,-0.736612976,0,0,,244,-5,4,10,-0.915904123
China,0,35.99999619,,0,-0.736612976,1,0,,245,-5,4,10,-0.915904123
China,0,35.99999619,,0,-0.736612976,0,0,,245,-5,4,10,-0.915904123
China,0,35.99999619,,0,-0.736612976,1,0,,245,-5,4,10,-0.915904123
China,0,35.99999619,,0,-0.736612976,0,0,,245,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,1,0,,247,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,0,0,,247,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,1,0,,247,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,1,0,,247,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,1,0,,247,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,1,0,,247,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,0,0,,247,-5,4,10,-0.915904123
China,0,48,,0,-0.736612976,1,0,,247,-5,4,10,-0.915904123
China,0,89.99999237,,0,-0.736612976,0,0,,248,-5,4,10,-0.915904123
China,,89.99999237,,0,-0.736612976,,0,,248,-5,4,10,-0.915904123
China,0,119.9999924,,0,-0.736612976,0,0,,248,-5,4,10,-0.915904123
China,0,119.9999924,,0,-0.736612976,0,0,,248,-5,4,10,-0.915904123
China,0,119.9999924,,0,-0.736612976,0,0,,248,-5,4,10,-0.915904123
China,,48.33333206,,0,-0.736612976,,0,,250,-5,4,10,-0.915904123
China,0,77.33332825,,0,-0.736612976,0,0,,251,-5,4,10,-0.915904123
China,0,77.33332825,,0,-0.736612976,0,0,,251,-5,4,10,-0.915904123
China,0,77.33332825,,0,-0.736612976,0,0,,251,-5,4,10,-0.915904123
China,,14.49999905,,0,-0.736612976,,1,,253,-5,4,10,-0.915904123
China,0,14.49999905,,0,-0.736612976,0,0,,253,-5,4,10,-0.915904123
China,0,14.49999905,,0,-0.736612976,0,0,,254,-5,4,10,-0.915904123
China,0,14.49999905,,0,-0.736612976,0,0,,254,-5,4,10,-0.915904123
China,,43.49999619,,0,-0.736612976,,0,,254,-5,4,10,-0.915904123
China,0,29.99999809,,0,-0.736612976,1,0,,255,-5,4,10,-0.915904123
China,0,29.99999809,,0,-0.736612976,1,0,,255,-5,4,10,-0.915904123
China,,29.99999809,,0,-0.736612976,,0,,255,-5,4,10,-0.915904123
China,0,80,,0,-0.736612976,1,0,,256,-5,4,10,-0.915904123
China,0,80,,0,-0.736612976,1,0,,256,-5,4,10,-0.915904123
China,0,80,,0,-0.736612976,1,0,,256,-5,4,10,-0.915904123
China,0,20,,0,-0.736612976,0,0,,257,-5,4,10,-0.915904123
China,0,14.99999905,,0,-0.736612976,1,0,,258,-5,4,10,-0.915904123
China,0,29.99999809,,0,-0.736612976,0,0,,258,-5,4,10,-0.915904123
China,0,29.99999809,,0,-0.736612976,0,0,,259,-5,4,10,-0.915904123
China,0,29.99999809,,0,-0.736612976,0,0,,259,-5,4,10,-0.915904123
China,0,29.99999809,,0,-0.736612976,0,0,,259,-5,4,10,-0.915904123
China,0,20,,0,-0.736612976,0,0,,260,-5,4,10,-0.915904123
China,0,33.33333588,,0,-0.736612976,1,0,,262,-5,4,10,-0.915904123
China,0,33.33333588,,0,-0.736612976,0,0,,262,-5,4,10,-0.915904123
China,0,33.33333588,,0,-0.736612976,0,0,,262,-5,4,10,-0.915904123
China,0,58.33333206,,0,-0.736612976,1,0,,264,-5,4,10,-0.915904123
China,0,58.33333206,,0,-0.736612976,0,0,,264,-5,4,10,-0.915904123
China,1,37.5,,0,-0.736612976,1,0,,265,-5,4,10,-0.915904123
China,1,12.5,,0,-0.736612976,1,0,,265,-5,4,10,-0.915904123
China,1,12.5,,0,-0.736612976,1,0,,265,-5,4,10,-0.915904123
China,1,12.5,,0,-0.736612976,1,0,,265,-5,4,10,-0.915904123
China,1,12.5,,0,-0.736612976,1,0,,265,-5,4,10,-0.915904123
China,1,12.5,,0,-0.736612976,0,0,,265,-5,4,10,-0.915904123
China,0,25,,0,-0.736612976,0,0,,266,-5,4,10,-0.915904123
China,1,10.33333397,,0,-0.736612976,0,0,,267,-5,4,10,-0.915904123
USA,0,1,01,1,-0.879582107,0,,,153,-6,3,9,-1.065986677
USA,0,1,01,1,-0.879582107,0,,,208,-6,3,9,-1.065986677
USA,0,1,01,1,-0.879582107,0,,,75,-6,3,9,-1.065986677
China,0,20.66666794,,1,-0.879582107,1,0,,234,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,132,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,158,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,28,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,195,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,,,,132,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,,,,25,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,136,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,211,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,142,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,110,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,5,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,37,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,57,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,144,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,,,,88,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,140,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,45,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,137,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,5,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,133,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,211,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,225,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,132,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,77,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,9,-6,3,9,-1.065986677
USA,1,1,01,0,-0.879582107,0,,,128,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,163,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,155,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,5,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,1,,,178,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,1,,,47,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,213,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,32,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,15,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,18,-6,3,9,-1.065986677
USA,0,1,03,0,-0.879582107,1,,,148,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,110,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,53,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,110,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,0,,,110,-6,3,9,-1.065986677
USA,0,1,01,0,-0.879582107,1,,,86,-6,3,9,-1.065986677
